timestamp,namespace,pod,container,cpu_util,mem_util,net_in,net_out,disk_read,disk_write,mem_rss,mem_cache
2026-03-10T16:42:19.810264+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:42:19.810264+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.029927144439851814,53555200.0,9108.210460019243,134221.38700229334,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:42:19.810264+00:00,kube-system,cadvisor-b8456,cadvisor,0.2737422194075008,357392384.0,1297.2186842847755,80572.51644775481,0.0,0.0,261857280.0,0.0
2026-03-10T16:42:19.810264+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.000993794452253275,54939648.0,9103.717683918396,134100.5777513312,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:42:19.810264+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0035430860635451127,70557696.0,3689.6958409653853,42792.335776551845,0.0,0.0,54804480.0,18825216.0
2026-03-10T16:42:29.024489+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:42:29.024489+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:42:29.024489+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.029884756816793676,53563392.0,9024.658206709777,133986.20329325405,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:42:29.024489+00:00,kube-system,cadvisor-b8456,cadvisor,0.2741757550509996,368979968.0,1279.7271308280551,81099.92550975792,0.0,0.0,273543168.0,0.0
2026-03-10T16:42:29.024489+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0009404944672002371,54939648.0,9025.791412085056,134303.13166871687,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:42:29.024489+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.003524245093246361,70557696.0,3664.2208502485255,42748.6101497527,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:42:38.213329+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:42:38.213329+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:42:38.213329+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.029934935577127276,53563392.0,9104.144894044064,134217.09597419226,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:42:38.213329+00:00,kube-system,cadvisor-b8456,cadvisor,0.27490964597308426,368979968.0,1256.9966658888936,81139.34223918832,0.0,0.0,225837056.0,0.0
2026-03-10T16:42:38.213329+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0009701475110687505,54939648.0,9105.255778573583,134512.84165335423,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:42:38.213329+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.003523244691359447,70557696.0,3671.3363430803843,42849.72368833805,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:42:47.402914+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:42:47.402914+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
